tweet_id,sentiment,tweet_text
1.214233733852795e+18,positive,@GTWTW_Now @EliasMeseret አዋ! አልሰማህም እንዴ😱 ሰው መሆናቸውን ማረጋገጫ የማይፈልጉ ህዝብ ነዋ
1.214233733852795e+18,negative,@GTWTW_Now @EliasMeseret አዋ! አልሰማህም እንዴ😱 ሰው መሆናቸውን ማረጋገጫ የማይፈልጉ ህዝብ ነዋ
1.2142464174574346e+18,negative,@strive_hope @melak_abera ዝም ብሎ ነው የሚቀባጥረው
1.2148079111820943e+18,neutral,@ZemenuYA በጣም ጥሩ ግምት! ኮፍያው ከወለቀ በኋላ አዕምሮክ ነፃ ሆኖ እያሰበ ነው። መነፅሩን ስታወልቅ ደሞ የወደፊቱ የሚታይህ ይመስላል።
1.2122517379914342e+18,neutral,Morkata Soressa እንኳን ለአዲሱ አመት አደረሰህ። በመጪው ዘመን ጌታ የብሄር ወላዋይነትህን ይንቀልልህ🙏።
1.2122517379914342e+18,neutral,Morkata Soressa እንኳን ለአዲሱ አመት አደረሰህ። በመጪው ዘመን ጌታ የብሄር ወላዋይነትህን ይንቀልልህ🙏።
1.2141204212027802e+18,neutral,@_wurye መልአኩም እንዲህ አላት ማርያም ሆይ በእግዚአብሔር ዘንድ ሞገስ አግኝተሻልና አትፍሪ እነሆ ትፀንሻለሽ ወንድ ልጅም ትወልጃለሽ ስሙንም ኢየሱስ ትዪዋለሽ።
1.2142405337546957e+18,neutral,"አንድ ሀገር
አንድ የመከላከያ ሰራዊት!"
1.2142405337546957e+18,negative,"አንድ ሀገር
አንድ የመከላከያ ሰራዊት!"
1.21484504969293e+18,neutral,"@AtnafB የሠው ግንዛቤ እንደአቅማችን የተለያዬ ነው,  እኔም ልፍለፋን እንደ እውቀት የቆጠሩ ጋዜጠኞችን አየሁ, ለፍልፈው ድምዳሜውን እንኳ ለተመልካች እንደሆነ ያልተረዲ ጋዜጠኞች,… https://t.co/4lJdbeYx3T"
1.2137830028216484e+18,neutral,"ከብዙ ግርግር አባይ ከዋለብት
እውነት ከሚመስል አሳች ከበዛበት
ዘንድሮም ጉዳዪ ከእውነት ጋር ብቻ
እውነትና እውነት ከራሱ ጋር ብቻ..."
1.2121539297499791e+18,negative,@AbelAbadi @ZemenuYA Here for it! 🙏🏾 ጋሼ ዘመኑ coffee ሲል ያው ጃምቦ ማለቱ ነው ብዬ አስባለሁ :-)
1.2138399220350812e+18,neutral,@HaileFida ጥግ የያዘ ወሬ፣ቃላት ለምን እንደምንወድ አላውቅም ። ህልውና ፣እጣፈንታ ፣ምናምን ፡ የአሜሪካ ህልውና እራሱ በራሷ ላይ ብቻ ላይመሰረት ይችላል ። we are in the same solar system ok?
1.2167469434869146e+18,neutral,"@beyene99 @Hewiinat ገንፎ ቅንጬ ክትፎ አፈሉ basta spaghetti eyebelu አፈሉ አፈሉ 🤣😂😂😂😂😂😂 
ከቡናሽ ቀድሞ ደሜ ፈላ ያለው ነው መሰለኝ 🤦🏽‍♀️🤦🏽‍♀️🤣🤣😂😂"
1.2138558811059487e+18,negative,@addisababashege 😂 ብሽሽቅ ይመችሻል መሰለኝ! 😂 «መስጊድ ማቃጠሉን ተዉ እንጂ ግዴለም እኔ ቅጥል ልበል» ብዬ ልቀልድ? 😂
1.2138558811059487e+18,negative,@addisababashege 😂 ብሽሽቅ ይመችሻል መሰለኝ! 😂 «መስጊድ ማቃጠሉን ተዉ እንጂ ግዴለም እኔ ቅጥል ልበል» ብዬ ልቀልድ? 😂
1.2148452779469947e+18,positive,"ማየት መልካም ሁሉን እይው 
ግን በትዳር ቀልዱን ተይ😡😡"
1.2142053274004193e+18,neutral,"💥 ክልሉ እርምጃ የሚወስደው ግን ሙስሊሙ ላይ ነው፤

💥 የሰጠው ሰበብ «መጅሊሱን ለማፍረስ የጣሩት ናቸው» የሚል ነው፤
. 
💥 ከዚያ በጥቆማ የፈለጉትን ማሰርና ማጥቃት ይጀምራሉ፤ 👇"
1.214852032626135e+18,neutral,RT @dw_amharic: ኢትዮጵያና ግብፅ ባልተስማሙበት የድርቅ ትርጓሜ፤ የታላቁ የኅዳሴ ግድብ ውኃ አሞላልና አስተዳደር ላይ የሚያተኩረው አራተኛውና የመጨረሻው ቴክኒካዊ ድርድር በአዲስ አበባ ተጀመረ። የአሜሪካና የዓለም…
1.214852032626135e+18,neutral,RT @dw_amharic: ኢትዮጵያና ግብፅ ባልተስማሙበት የድርቅ ትርጓሜ፤ የታላቁ የኅዳሴ ግድብ ውኃ አሞላልና አስተዳደር ላይ የሚያተኩረው አራተኛውና የመጨረሻው ቴክኒካዊ ድርድር በአዲስ አበባ ተጀመረ። የአሜሪካና የዓለም…
1.214852032626135e+18,neutral,RT @dw_amharic: ኢትዮጵያና ግብፅ ባልተስማሙበት የድርቅ ትርጓሜ፤ የታላቁ የኅዳሴ ግድብ ውኃ አሞላልና አስተዳደር ላይ የሚያተኩረው አራተኛውና የመጨረሻው ቴክኒካዊ ድርድር በአዲስ አበባ ተጀመረ። የአሜሪካና የዓለም…
1.2138115145635512e+18,positive,"ዛሬ(26/4/201) በመዲናችን አዲስ አበባ/ፊንፊኔ ታላቁ የአካል ብቃት እንቅስቅሴ ተካሄዷል::

በሁላችን ጥረት ስፖርት የህዝባችን ባህል ይሆናል::"
1.216661455006765e+18,neutral,"ፖለቲከኛው በሙሉ በስብሰባና በገቢ ማሰባሰቢያ ሲወጠር ሃገሪቱ ሰላም የምትሆን ከሆነ፤ ለምን አበል እየቆረጥንላቸው ትንሽ ግዜ ሰላም አይሰጡንም።💁‍♂️

Picture ©… https://t.co/kDdQX5Nw0B"
1.2152712012051046e+18,positive,#Breaking: ክቡር ፕሬዝዳንት ለማ መገርሳ በምዕራብ ኦሮሚያ ወለጋ አከባቢ የሚደረገውን ጦርነት በመቃወም በግላቸው እረፍት ወጥቷል። Currently በዛሬው እለት ውጭ ሀገር እንደ… https://t.co/iYMi74w5j9
1.2138766833731953e+18,negative,"አልሰማችሁም 
""እምብኝ አለች ህወሓት"""
1.2173909091863306e+18,neutral,"አዲስ ማለዳ አሪፍ ሀተታ ሰርታለች። ሊነበብ የሚገባ ነው። ይሄ artistic illustration ግን ከጽሁፉ ጋር ይሄዳል? በሀተታው የተገለጹት ""ነበያት"" በዚህ ይወከላሉ?… https://t.co/u0KFg02iIm"
1.2164770591674655e+18,neutral,የሚገርም እይታ እና ትንተና ነው!! እግረ መንገዳችሁን የዶ/ር ዮናስ ብሩ (ኮኪ አብሴሎምን) ገጽ ላይክ ብታደርጉት ትርፉ ለራሳችሁ ነው። ሰውየው የኢትዮጲያን ፖለቲካ ብልቶችና አቅጣጫ… https://t.co/iwAemi9tkg
1.2161579707462205e+18,positive,"ብላክ ቦርድ አጥፍተህ ዳስተር ለማራገፍ ወጥተህ
.
.
.
.
ዞር ዞር ብለህ ስትመጣ ያለው ደስታ ትዝ የሚለው ካለ😁✋✋
Fankim Islamic Media Network"
1.2138945437598147e+18,neutral,@HaileFida የራሳችሁንም እጣ ፈንታ አልያዛችሁም እንኳን የኛን። ኢትዮጵያ ብትፈርስ ወይ Civil war ብትገባ ግን በርግጥ ሙሉ ሀላፊነት የናንተ እብሪት እና ጥጋብ ነው። እናንተን የምናኖር መሰላችሁ ቆሻሻ ጥጋበኞች።
1.2165764815576105e+18,negative,"@addisababashege @eskinder_nega እውነተኛ ዲሞክራሲ ስለተመሠረተ እንደግፍ ያለ ተፎካካሪ ድርጅት የለም, እውነተኛ ዲሞክራሲን ተባብረን እንመስርት, ሀገር ተባብረን እ… https://t.co/dKhXzVvmFT"
1.2165981698714993e+18,positive,@cdessalegn እናመሰግናለን ድምፅ ለሌላቸው ድምፅ ስለሆንክ 🙏🏾🙏🏾🙏🏾 የታፈኑ የ አ ማ ራ ተማሪዎች መንግስት በአስቸኳይ ያስለቅቃቸው!!!
1.2166818961570284e+18,neutral,ብዙም በጁዋር መሀመድ የማታምኑትና የምትቀኑ የ የኦሮሞ ልጆች አንድ ቁርጥ የለ መልዕክት ልንገራችሁ ጁዋር ያለበት ቦታ ላይ ሽንፈት የለም ልጁ የተገባር ሰው ነው ፈጣሪ ካለ የወደፊት ምርጫ አሸናፊ ነው።
1.2146811329875395e+18,neutral,@noctivwgus አሁንም የእርስዎ ክፍል ነው፣ ግላዊነቶቻችሁን እየወረወርኩ እንደሆንኩ ይሰማኛል፡፡
1.2146811329875395e+18,neutral,@noctivwgus አሁንም የእርስዎ ክፍል ነው፣ ግላዊነቶቻችሁን እየወረወርኩ እንደሆንኩ ይሰማኛል፡፡
1.2128549848717312e+18,positive,Point two rephrased: ሌላው በፍቃዱ ክብሩን የሚገልጽበት ተምሳሌት ስለሆነ ብቻ ነው። ምክንያቱም እግዚያብሄር እራሱን  በምልአቱ (እንደ ስፋቱ) ቢገለጥ ልንረዳው ቀርቶ በፊቱ የሚቆም አይኖርም ነበር።
1.2137514255803146e+18,neutral,እኔ ማን ነበርኩ የሚል ማንም አልነበረም ምረበነልአ ምንማ ልሚየ ኩርበነ ንማ ኔእ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ውወተ
1.216923465657221e+18,neutral,RT @Wazemaradio: የሕዳሴው ግድብ ውዝግብ በተካረረበት በዚህ ወቅት ዩናይትድ ስቴትስ ሀገራቱን ለማስማማት አዲስ የስምምነት ስነድ ለማቅረብ ፍላጎት እንዳላት ዋዜማ ያገኘችው መረጃ ያመለክታል። ዝርዝሩን ያንብቡት--…
1.2148577149266043e+18,neutral,@YaredALegesse @Keri_Jud እሱም አንድ ዋና ጉዳይ ነው ግን ጦርመሳሪያ ታጥቀው እንዲገቡ መፈቀዱ አጠያያቂ አይደለም።
1.2148577149266043e+18,neutral,@YaredALegesse @Keri_Jud እሱም አንድ ዋና ጉዳይ ነው ግን ጦርመሳሪያ ታጥቀው እንዲገቡ መፈቀዱ አጠያያቂ አይደለም።
1.2173306985430385e+18,positive,ሚድያዎችን ከአስፈፃሚ አካለት ጫና ነፃ የሚያደርግ አዋጅ ያስፈልጋል፡፡
1.2173306985430385e+18,neutral,ሚድያዎችን ከአስፈፃሚ አካለት ጫና ነፃ የሚያደርግ አዋጅ ያስፈልጋል፡፡
1.2014910056666808e+18,neutral,"የብልጽግና ፓርቲ ከኢዜማ ጋር መደራደር ጀምሯል፤ በሚል በማህበራዊ ትስስር ገጾች ላይ እየተሰራጨ ያለው መረጀ የተሳሳተ ነው። ""--- EPRDF official

31,000 ገደማ ተከታይ… https://t.co/NXVowP3Tai"
1.2175328486573916e+18,positive,@Tseday @MogedMedia ፖለቲካ እና የሃገር ህልውና ይለያያል እና መለስ  GERD ፕሮጀክትን በቁርጠኝነት ማስጀመሩ ለሃገራችን የወደፊት ብልፅግና አስፈላጊ በሆኑ ሁላችንም የነ… https://t.co/69FNKDFx9c
1.2138823465686344e+18,neutral,"በሃበሻ ሂስ ትስማማለህ/ሚያለሽ?????    😜😜😜  
የሃበሻ ሂስ አባቴ እራሱ ካለበት ሙድ ጋ ብቻ የተያያዘ ነው ሁሌ እንጂ  ከጉዳዩ ጋር ተገናኝቶ አያቅም። 

ብሎ እርፍ    😁😁😁"
1.2160201243119206e+18,neutral,ምን እንደነገራችሁ ማወቅ ነበረብን ውነድንም ጃምርእ ዩጣቀ ዎድቅዕ ደንእ ፕላኖቻችን አስፈላጊ ናቸው ኝሩገን ኔባ ለስ
1.2143047032127447e+18,positive,RT @uhColby: ኃጢአተኛ ነፍስህ ከድነት በላይ ነው እናም ሰላምን እና ህመምንም አታውቅም ፣ ብቸኛው የባዶነት ቅዝቃዜ ብቻ ነው የንስሐ ጊዜ ተጠናቅቋል ፣ ምክንያቱም ጥፋቶችህ በክፉ ዓይነትህ ከማንኛውም ተልእኮ ይበል…
1.2148423175191101e+18,neutral,"የላዳው ሹፌር ስለራይድ 

እነሱ በዳታ እኛ በጌታ እንተማመናለን። :) 

© በእውቀቱ ስዩም"
1.2148423175191101e+18,negative,"የላዳው ሹፌር ስለራይድ 

እነሱ በዳታ እኛ በጌታ እንተማመናለን። :) 

© በእውቀቱ ስዩም"
1.2141075268092355e+18,negative,"የአማራ ብሄርተኝነት ለእንናንተ ምንድን ነው? ለእኔ እንደሞተ የተኛውን ""አማራ"" የሚባለውን አንበሳ መቀስቀሻ ጅራፍ ነው። እንደዛ ከሆነ ደግሞ እኛ አገልጋይ እንጂ መሪ እንዳልሆንን እንወቅ።"
1.2166513733679596e+18,negative,ጋሞ ዞን ክልል ለመሆን ያቀረበው ጥያቄ በደቡብ ክልል ምክር ቤት ምላሽ በመነፈጉ ፌዴሬሽን ምክር ቤት ጣልቃ እንዲገባ በደብዳቤ ጠየቀ። የዞኑ ምክር ቤት የጋሞ ክልል ምሥረታ ጥያቄውን… https://t.co/UqGE4YpHhW
1.2230686823451607e+18,negative,@Mike_antso ከአክራሪዎቹ ያልተናነሰ የታሪክ ማጣመም እዬሰራ ያለው እኮ የዚህ ድርጅት የበላይ ጠባቂና ድርጅቱ ነው  እንደጎንደሩና እንደዴሴው ዱቄት አርጎ ማሰናበት ነው
1.2149828314634854e+18,neutral,@bekilucyfer @Ethiopialiveupd የ አንድ የሰንበት ትምህርት ቤት ፌስ ቡክ ገጽ ያውም የዛ አካል ህጋዊ የ ፌስ ቡክ ገጽይሁን አይሁንየማይታወቅ ነገር ይዘህ በደፈናውኦር… https://t.co/49pmnltNnJ
1.2149828314634854e+18,negative,@bekilucyfer @Ethiopialiveupd የ አንድ የሰንበት ትምህርት ቤት ፌስ ቡክ ገጽ ያውም የዛ አካል ህጋዊ የ ፌስ ቡክ ገጽይሁን አይሁንየማይታወቅ ነገር ይዘህ በደፈናውኦር… https://t.co/49pmnltNnJ
1.2229073447632445e+18,neutral,"ደብረ ጽዮን ቅድስት ድንግል ማርያም ገዳም⛪♥

 አርባምንጭ
💚💛❤ https://t.co/MiHiLg7s44"
1.216455989387518e+18,neutral,@Antesho19 አጠር ቀጠን ያለች የ30 ሰኮንድ ቪዲዮ ብታሳይልን አሪፍ ነበር 😅
1.2141731477522555e+18,neutral,"RT @ZemenuYA: የሆነ ሰው - ""በቅሎ ይወልዳል""

--
የብሄሩ ተጋሪዎች 
- ""ሊወልድም ይችላል"" 
- ""Out of context ወስዳችሁት እንጂ ፈረስ ለማለት ነው"" 
- ""ይሄኔ የእናንተ ብሄር ተጋሪ ቢናገር ኖሮ…"
1.2142346094934016e+18,neutral,ለቤት ተቆራጭ ብዙ ታማኝነት ነው ልጣመይ ላኋበ ስለ ባኔ ንገሩኝ ፅርቅ ፍወ ትሊሌየ
1.2229682828876595e+18,negative,"ጎንደር ዩኒቨ የሚቀበላት ከሆበ መቱ ዩኒቨ መሸኛ እንደሚሰጣት ቃል ቢገባላትም ጎንደር ዩኒቨ ፈቃደኛ አልሆነም

45ሺ የአማራ ተማሪዎች በተመሳሳይ ሁኔታ ውስጥ ይገኛሉ"
1.2103152539316388e+18,positive,"Feeling blessed!

አይገርምም መቶ ዓመት ለመድፈን ጥቂት የቀራት ቅደመ-አያት ሲኖርህና በስልክ ስታወራት ጆሮዋ ጥርት አድርጎ የሚሰማ ምርቃት የምታሽጎደጉድ።

በህይወቷ ታማ አታውቅም|ከዳማከሴ ያላለፈ|።"
1.2154461163654554e+18,neutral,"የነዚህ መጻሕፍት የግማሽ ዋጋ ቅናሽ ግማሽ ቀን ወይም የተወሰኑ ሰዓታት ብቻ ቀሩ!! ዕድሉ ሳያመልጠዎ
የሚከተለውን ሊንክ በመጫን ከአማዞን ይግዙ"
1.2138387210758308e+18,neutral,https://t.co/1gOAZXchf4 ሣምንታዊ የስፖርት ዘገባ 20 04 2012
1.213135845575811e+18,neutral,"#ድህረ_ምርጫ_የትንኮሳ_ቁ_2
~~~~~~~~~~~~~
""ወጣቶች ካሁን በኋላ ድምፃቹን እንጂ፣ ለማንም ቢሆን ህይወታቸውን እንዳትሰጡ""
ጠ/ሚ ዐቢይ አሕመድ 
Waa malee manni hin aaru! 1/2"
1.2147923168227082e+18,negative,@eyasped አርባ ጉጉ በደኖ እኔ በዓይኔ ያየሁት የልጅነት መጥፎ ትዝታዬ እንዲሁም ኦነጎች ሰው ስለመሆናቸው ዛሬም ብዙ እጠራጠራለሁ።ነብሰጡር የዓማራ  እናቶች ሳይቀሩ ሆዳቸው በጩቤ እየተቀደደ ወደ ገደል ተጥለዋል።
1.2147923168227082e+18,positive,@eyasped አርባ ጉጉ በደኖ እኔ በዓይኔ ያየሁት የልጅነት መጥፎ ትዝታዬ እንዲሁም ኦነጎች ሰው ስለመሆናቸው ዛሬም ብዙ እጠራጠራለሁ።ነብሰጡር የዓማራ  እናቶች ሳይቀሩ ሆዳቸው በጩቤ እየተቀደደ ወደ ገደል ተጥለዋል።
1.2147923168227082e+18,neutral,@eyasped አርባ ጉጉ በደኖ እኔ በዓይኔ ያየሁት የልጅነት መጥፎ ትዝታዬ እንዲሁም ኦነጎች ሰው ስለመሆናቸው ዛሬም ብዙ እጠራጠራለሁ።ነብሰጡር የዓማራ  እናቶች ሳይቀሩ ሆዳቸው በጩቤ እየተቀደደ ወደ ገደል ተጥለዋል።
1.216382512332669e+18,negative,"እሱ በጣም ጥሩ አልነበረም ይአ ሲ ኢ ምኤ ,ልቭፓ.ዶ የሌሊት ወፍ ቅርፅ ሉላችይ ርገናመ ስንያቢ"
1.216382512332669e+18,negative,"እሱ በጣም ጥሩ አልነበረም ይአ ሲ ኢ ምኤ ,ልቭፓ.ዶ የሌሊት ወፍ ቅርፅ ሉላችይ ርገናመ ስንያቢ"
1.2013490931231212e+18,neutral,የኢፌዴሪ መከላከያ ሚኒስቴር ለአክቲቪስት የሚሆን በጣም ጥሩ የWiFi Connection እንደሚኖረው እንጠብቃለን 😄
1.2013490931231212e+18,positive,የኢፌዴሪ መከላከያ ሚኒስቴር ለአክቲቪስት የሚሆን በጣም ጥሩ የWiFi Connection እንደሚኖረው እንጠብቃለን 😄
1.2013490931231212e+18,neutral,የኢፌዴሪ መከላከያ ሚኒስቴር ለአክቲቪስት የሚሆን በጣም ጥሩ የWiFi Connection እንደሚኖረው እንጠብቃለን 😄
1.2013490931231212e+18,positive,የኢፌዴሪ መከላከያ ሚኒስቴር ለአክቲቪስት የሚሆን በጣም ጥሩ የWiFi Connection እንደሚኖረው እንጠብቃለን 😄
1.2139245118563697e+18,neutral,@Officially_Abel @Yohannes_v ከነ ድንኳኑ ነዋ ለዛውም 🤦‍♂️😂😂😂 የሠርግ ይሁን የለቅሶ እሱ ይወቀው
1.2229806895466988e+18,neutral,ይህ ፓርቲ ከእነ ጃዋር (ፌደራሊስቶች) ጋር በጋራ ይሰራል ተብሎ ይጠበቃል። የሲዳማ ብልጽግና ባለስልጣናት ባደራጁትና ባስታጠቁት ኢጀቶ ሲደበደቡ ማዬት ያጓጓል 🤣 https://t.co/JqvBuFWAnp
1.2229806895466988e+18,neutral,ይህ ፓርቲ ከእነ ጃዋር (ፌደራሊስቶች) ጋር በጋራ ይሰራል ተብሎ ይጠበቃል። የሲዳማ ብልጽግና ባለስልጣናት ባደራጁትና ባስታጠቁት ኢጀቶ ሲደበደቡ ማዬት ያጓጓል 🤣 https://t.co/JqvBuFWAnp
1.2229806895466988e+18,neutral,ይህ ፓርቲ ከእነ ጃዋር (ፌደራሊስቶች) ጋር በጋራ ይሰራል ተብሎ ይጠበቃል። የሲዳማ ብልጽግና ባለስልጣናት ባደራጁትና ባስታጠቁት ኢጀቶ ሲደበደቡ ማዬት ያጓጓል 🤣 https://t.co/JqvBuFWAnp
1.214806188409475e+18,neutral,ባለቤቴ ጋር በፆሙ እለት እበላለሁ አትበላም  ገጥመናል።
1.2164312452672307e+18,neutral,"የዓድዋ ድል በዓል
ሲመጣ በዓመቱ
እረበሽ ጀመረ
ቀርቶብኝ ትምክህቱ

አላመጣው ነገር
ሶሎዳን ተራራ
ታሪክ ብሎ ዘራፍ
አሁን የለም ጉራ

በጥላቻ ሲገፋ ተጋሩ
ነፃ ሆነ ይዟል ሀገሩ
አይሻለሁ በቴሌቪዥን
ያለ ታሪክ ኣስቀርተሺኝ"
1.2164312452672307e+18,neutral,"የዓድዋ ድል በዓል
ሲመጣ በዓመቱ
እረበሽ ጀመረ
ቀርቶብኝ ትምክህቱ

አላመጣው ነገር
ሶሎዳን ተራራ
ታሪክ ብሎ ዘራፍ
አሁን የለም ጉራ

በጥላቻ ሲገፋ ተጋሩ
ነፃ ሆነ ይዟል ሀገሩ
አይሻለሁ በቴሌቪዥን
ያለ ታሪክ ኣስቀርተሺኝ"
1.2160586356227195e+18,neutral,"RT @tesfamaryam21: “እነዚያ በሰረገላ እነዚያም በፈረስ ይታመናሉ 
      እኛ ግን በአምላካችን
 በእግዚአብሔር ስም ከፍ ከፍ እንላለን።” 
     /መዝ ፳:፯/

  መልካም ቅዳሚት ሰንበት♥

    ኢትዮጵ…"
1.2165917932795986e+18,negative,"@eskinder_nega አሁን የፓርቲ ስም ይዘሀል 
/
ነገ ምርጫ ቦርድ እዉቅና ይሰጥሀል 
/
እራስን ግልፅ በሆነ ሁኔታ ለህዝብ ማቅረብ መልካም ነው።
/
ባለአደራ እያልክ ስታደነቁረን ከረምክ"
1.2174095056439747e+18,positive,@befeqe @NEBEthiopia ምርጫውን አስመርጠህ እንደጨረስክ አልነገርካቸውም?!! ግን የምር ይሄን ዜና ሳነብ አንተ ነህ ትዝ ያልከኝ 😀! ተራ ቁ. 2  ግን እንዳያመልጥህ !! ምንም ቢሆን ልምድ ያለው ሰው!!
1.214085927204741e+18,neutral,"ጎበዝ
የህወሃትን ሙሉ መግለጫ አማርኛውን ያለው ሰው እስቲ ጀባ በሉኝ"
1.2174101218207908e+18,neutral,"እሁድ ነሀሴ 10/2012 ምርጫዉን በማስመልከት ዝናብ እንማይዘንብ ታዉቋል-ሜትሮሎጂ
ለምረጫዉ በቂ ጃኬትና ጥላ አዘጋጅቻለሁ -ምርጫ ቦርድ"
1.2142204192234783e+18,neutral,"100% ያላቸውን እየሰጡ፣ ዘዎር ብሎ የማያያቸውን አመራር ሳይ ግን አዝናለሁ። I swear, ለነዚህ ተጨዋቾች ከፍ ያለ ክብር አለኝ። 

Professionals👏👏"
1.2138947877676892e+18,neutral,@fairytale0716 ባለ ጊዜ ስለሆነ ይሆን🤷🏿‍♂️
1.2142295780441252e+18,negative,"ከምርጫ በፊት
ልዩ ሃይል እና ሚሊሺያን
እልባት መስጠት"
1.2142295780441252e+18,neutral,"ከምርጫ በፊት
ልዩ ሃይል እና ሚሊሺያን
እልባት መስጠት"
1.2162567902680842e+18,neutral,እንኳን ወደ ሰፊው እስር ቤት በሰላም መጣን ነው ያለው እስክንድር ሲለቀቅ ።
1.215280300860805e+18,positive,በሀዘን ብዛት የአይን ብርሃናቸው ያጡትና ፤ አሁንም ለሀገር ሠላም ዘወትር የሚያነቡት እማሆይ 😓 https://t.co/voCBJPgP2J
1.2165734385439212e+18,positive,ዘመኑን የማይመጥን ትግል እያካሄድን ዘመኑ የመጠነ ውጤት ልናመጣ አንችልም።
1.2165734385439212e+18,neutral,ዘመኑን የማይመጥን ትግል እያካሄድን ዘመኑ የመጠነ ውጤት ልናመጣ አንችልም።
1.2165734385439212e+18,negative,ዘመኑን የማይመጥን ትግል እያካሄድን ዘመኑ የመጠነ ውጤት ልናመጣ አንችልም።
1.2013462593842258e+18,negative,@Sassywagi @TakeleUma የኦሮሞን ህዝብ ትግል ከግብ እናደርሳለን ብለው ለህዝቡ ቃል ከገቡ 2 አመት ሳይሞላቸው ህዝባችንን ከካዱ I can’t help it. ለህዝቡ ቃል ከገ… https://t.co/gDSnqMDMXS
1.2013462593842258e+18,negative,@Sassywagi @TakeleUma የኦሮሞን ህዝብ ትግል ከግብ እናደርሳለን ብለው ለህዝቡ ቃል ከገቡ 2 አመት ሳይሞላቸው ህዝባችንን ከካዱ I can’t help it. ለህዝቡ ቃል ከገ… https://t.co/gDSnqMDMXS
1.2162413742170644e+18,positive,@abrahamabr2 አብርሾ መልካም ሰው! መልካም ልደት! ጃ ያለሽን «እድሜው ገፋ እንጂ በጣም ጥሩ ሰው ነው» እንዲሰመርልኝ ☺
1.2130262522417357e+18,negative,@hymelee እንዴ ታውቆሀል they cannot resist አልክ እኮ ሰውዬው ምነው እድሪስ አልባ ነኝ ተጫወትክሳ 😂
1.2130262522417357e+18,neutral,@hymelee እንዴ ታውቆሀል they cannot resist አልክ እኮ ሰውዬው ምነው እድሪስ አልባ ነኝ ተጫወትክሳ 😂
1.2011582060195144e+18,positive,"@awolallo ""ጠባብ"" እና ""ትምክተኛ"" አያሳጣን አለች TPLF:: ""የቻሉ ያግዙናል፤ ያልቻሉ ይተውናል፤ ያልገባቸው ይተቹናል፤ ያልፈለጉን ይቃወሙናል። እኛ ግን ወገባችንን ጠበቅ አ… https://t.co/yIlahVOS1Q"
1.2012319792760955e+18,negative,@KasayeRH @kefira_dechatu 😂😂😂😂 Kasish  አንተ ተስፋ አስቆራጭ 😂😂😂
1.2012319792760955e+18,neutral,@KasayeRH @kefira_dechatu 😂😂😂😂 Kasish  አንተ ተስፋ አስቆራጭ 😂😂😂
1.2159852910325187e+18,positive,በጣም ጠቃሚ ትምህርት https://t.co/Ni1gIllBSM
1.2139405630257807e+18,negative,"@hanich00 መንግስት ተብየውስ ምን ይወጣለታ 
 መልክ ታጥቦ አይጠጣ መና ነው እንጂ!"
1.2139138288382607e+18,neutral,"@ZemenuYA @heyab_ @TheGAReport ዎረስት ፓርቱ እሱ አይደል ታዲያ?🙄
ዩ አርኖት ሰፖዝድ ቱ ሪመምበር እኮ 🤣🤣🤣"
1.2140828638065705e+18,negative,#ህወሃት እንዲህ በፍጥነት እራሷን ወደ መቃብር ታወርዳለች በለን አልጠበቅንም!!!አብዛኛው ኢትዮጵያዊ ተገላግሎሻል በቅርቡ ተጋሩም ይገላገልሻል።አንቺም በታሪክ ውስጥ እኩይ ተግባርሽ ሲዘከር ይኖራል።
1.2138206215090094e+18,neutral,ቴዲ አፍሮ  በመስቀል አደባባይ የሙዚቃ ኮንሰርት ሊያቀርብ ነው።
1.2141479583311258e+18,negative,@Brinnium አንዱ ዘራፊ አንተ ነበርክ። ንገሩኝ ባይ
1.2141479583311258e+18,neutral,@Brinnium አንዱ ዘራፊ አንተ ነበርክ። ንገሩኝ ባይ
1.2147803867876803e+18,negative,@cdessalegn ምን ባለሙያ አላችሁ ብለህ ነው። ዱኩላ
1.2174852404044554e+18,neutral,"Two's company. ምቾትን ያላማከለ እውነታ?

ለኛ መካከለኛ ቅርበት ያለው ጓደኛችንን ""እስኪ ስትገናኙ ሰብሰብ ስትሉ ደውሉልኝ"" ምንለው፥ ""እስኪ ተደራጅታቱ እንድ ሰው ሙሉ (1… https://t.co/rZpDGNTerQ"
1.222967579058299e+18,positive,"ጨዋ ህዝብ እንኳን ሰው ሳር ላለመርገጥ ይጠነቀቃል። 
ባህር ዳር https://t.co/SxLUag61J3"
1.2159157568247316e+18,negative,@AsemahagnAseres ዛዲያ ድርጅታችኹ መታገታቸውን ከሰማ ጀምሮ ምን ሲያደርግ ነበር?  ከሕዝብ እኩል እዚህ ላይ ስትጠይቁ አታፍሩም? ነገ ብልጽግና ምናምን እያላችኹ ታወራላችኹ ልሳናችኹ ሳይታሠር?
1.2159157568247316e+18,neutral,@AsemahagnAseres ዛዲያ ድርጅታችኹ መታገታቸውን ከሰማ ጀምሮ ምን ሲያደርግ ነበር?  ከሕዝብ እኩል እዚህ ላይ ስትጠይቁ አታፍሩም? ነገ ብልጽግና ምናምን እያላችኹ ታወራላችኹ ልሳናችኹ ሳይታሠር?
